item_id,vertical,category,domain,score
561522849,HOME & INDUSTRY,STATIONARY,MLC-SCREEN_PRINTERS,0.1654
566362328,ACC,AUTOPARTS,MLC-VEHICLE_PARTS,0.1652
917748414,CE,MOBILE,MLC-CELLPHONES,0.165
638716095,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1647999999999999
901032240,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1647999999999999
918150148,CE,COMPUTERS,MLC-3D_PRINTERS,0.1644
630773365,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.1642
560211661,T & B,PARTY,MLC-MIRROR_BALLS,0.164
599324940,CE,COMPUTERS,MLC-NOTEBOOKS,0.1637999999999999
578319388,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1635999999999999
611843493,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.1634
360012295,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1632
615328212,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.163
914341313,CE,MOBILE,MLC-TABLET_KEYBOARDS,0.1627999999999999
921770653,T & B,PARTY,MLC-PARTY_SUPPLIES,0.1625999999999999
916489614,T & B,TOYS AND GAMES,MLC-TOYS_AND_GAMES,0.1624
456627961,APP & SPORTS,SPORTS,MLC-CYCLING_SETS,0.1622
610019078,CE,COMPUTERS,MLC-PRINTERS,0.162
923987702,CE,COMPUTERS,MLC-NOTEBOOKS,0.1618
634716423,CE,ELECTRONICS,MLC-OVENS,0.1615999999999999
549785924,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.1614
520074377,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-AIR_COMPRESSORS,0.1612
921037201,CE,MOBILE,MLC-TABLETS,0.161
635047065,CE,COMPUTERS,MLC-NOTEBOOKS,0.1608
640732631,CE,COMPUTERS,MLC-RAM_MEMORY_MODULES,0.1605999999999999
553937130,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.1604
636874671,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1602
606325943,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.16
554164453,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1598
919223300,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1595999999999999
926563159,T & B,TOYS AND GAMES,MLC-INFLATABLE_POOLS,0.1594
499599463,CE,ELECTRONICS,MLC-IRONS,0.1592
922633930,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.159
631670834,CE,COMPUTERS,MLC-ALL_IN_ONE,0.1588
640432335,CE,MOBILE,MLC-SMARTWATCHES,0.1585999999999999
917702844,CE,ELECTRONICS,MLC-OVENS,0.1583999999999999
905656615,APP & SPORTS,SPORTS,MLC-BICYCLES,0.1582
528082347,CE,COMPUTERS,MLC-GRAPHICS_TABLETS,0.158
626161190,T & B,TOYS AND GAMES,MLC-NON_REMOTE_CONTROL_TOY_VEHICLES,0.1578
434826688,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SANDER_MACHINES,0.1575999999999999
536703339,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-FOOT_BATH_MASSAGERS,0.1573999999999999
532334948,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.1572
566497300,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.157
908510597,CE,MOBILE,MLC-CELLPHONES,0.9598
518734297,ENTERTAINMENT,"BOOKS, MULTIMEDIA & OTHER E!",MLC-BOOKS,0.157
640467814,CE,MOBILE,MLC-SMARTWATCHES,0.1565999999999999
582186949,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.1563999999999999
906332602,HOME & INDUSTRY,HOME&DECOR,MLC-QUILTS_AND_COVERLETS,0.1562
519320175,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.156
467286313,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.1558
526151827,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.1555999999999999
589353872,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.1553999999999999
631710075,CE,COMPUTERS,MLC-NOTEBOOKS,0.1552
634381075,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PAINT_SPRAYERS,0.155
633969136,CE,MOBILE,MLC-CELLPHONES,0.1548
582861796,CE,MOBILE,MLC-MOBILE_DEVICE_CHARGERS,0.1545999999999999
524696984,APP & SPORTS,SPORTS,MLC-AIRSOFT_GUNS,0.1543999999999999
494340463,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.1542
571031683,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.154
555229995,CE,ELECTRONICS,MLC-REFRIGERATORS,0.1538
541825371,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.1535999999999999
562325402,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.1533999999999999
568860476,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.1532
601125925,APP & SPORTS,APPAREL ACCESORIES,MLC-HANDBAGS,0.153
522464386,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.1528
469060478,ACC,MOTOPARTS,MLC-MOTORCYCLE_GLOVES,0.1525999999999999
448671724,CE,COMPUTERS,MLC-MICROPHONES,0.1523999999999999
625824719,CE,MOBILE,MLC-CELLPHONES,0.1522
435075074,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_CLEANERS,0.152
596930575,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1518
575085524,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1515999999999999
446862758,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.1513999999999999
901030291,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1512
454796070,CE,ELECTRONICS,MLC-CAMERA_LENSES,0.151
923016831,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.1508
566181872,HOME & INDUSTRY,HOME&DECOR,MLC-HOT_TUBS,0.1505999999999999
635920488,CE,COMPUTERS,MLC-SPEAKERS,0.1503999999999999
509764946,APP & SPORTS,FOOTWEAR,MLC-FOOTWEAR,0.1502
592983997,ACC,AUTOPARTS,MLC-AUTOMOTIVE_CLUTCH_KITS,0.15
922996730,CE,COMPUTERS,MLC-NOTEBOOKS,0.1498
620531143,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BRICKS,0.1495999999999999
900434466,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_FAUCETS,0.1493999999999999
451487356,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_LIGHTS,0.1492
636869264,CE,MOBILE,MLC-CELLPHONES,0.149
618217444,CE,ELECTRONICS,MLC-MIXERS,0.1488
923189073,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.1485999999999999
928967406,APP & SPORTS,SPORTS,MLC-FOOTBALL_SHIRTS,0.1483999999999999
629000070,CE,COMPUTERS,MLC-SPEAKERS,0.1482
616181762,CE,ELECTRONICS,MLC-IRONS,0.148
924620058,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.1478
542080657,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1475999999999999
629821159,CE,COMPUTERS,MLC-HEADPHONES,0.1473999999999999
567415627,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.1472
579111512,CE,COMPUTERS,MLC-PRINTERS,0.147
485203838,CPG,PERSONAL HYGIENE,MLC-HAIR_SHAMPOOS_AND_CONDITIONERS,0.1468
479170676,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.1465999999999999
586810550,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.1463999999999999
928941367,APP & SPORTS,SPORTS,MLC-THERMAL_REFRIGERATORS_AND_BAGS,0.1462
522300783,BEAUTY & HEALTH,PERSONAL CARE,MLC-MAKEUP,0.146
904191800,CE,MOBILE,MLC-CELLPHONES,0.1458
580229494,CE,ELECTRONICS,MLC-HAIR_DRYERS,0.1455999999999999
591913381,CE,ELECTRONICS,MLC-COOKTOPS,0.1453999999999999
582018955,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.1452
476670252,CE,COMPUTERS,MLC-SPEAKERS,0.145
636871972,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1448
900996962,CE,MOBILE,MLC-CELLPHONES,0.1445999999999999
919126373,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.1443999999999999
564963182,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1442
597100919,BEAUTY & HEALTH,PERSONAL CARE,MLC-BODY_SKIN_CARE_PRODUCTS,0.144
923001340,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1438
462944745,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.1435999999999999
574645617,APP & SPORTS,SPORTS,MLC-GYMNASTIC_KNEE_PADS,0.1433999999999999
617825475,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1432
911021143,HOME & INDUSTRY,HOME&DECOR,MLC-NIGHTSTANDS,0.143
927241724,CE,COMPUTERS,MLC-HEADPHONES,0.1428
908187399,T & B,TOYS AND GAMES,MLC-COSTUMES,0.1425999999999999
510066896,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.1423999999999999
635309790,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.1422
637490076,CE,COMPUTERS,MLC-PRINTERS,0.142
468276335,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SOLDERING_IRONS,0.1418
572588709,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1415999999999999
445082329,APP & SPORTS,APPAREL,MLC-ONE_PIECE_PAJAMAS,0.1413999999999999
611219820,CE,MOBILE,MLC-CELLPHONES,0.1412
550916920,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.141
516346600,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.1408
594794598,CE,MOBILE,MLC-CELLPHONES,0.1405999999999999
902222484,CE,COMPUTERS,MLC-HEADPHONES,0.1403999999999999
632361866,CE,ELECTRONICS,MLC-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS,0.1402
523745481,CE,MOBILE,MLC-MOBILE_DEVICE_CHARGERS,0.14
925872732,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.1398
523632985,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.1395999999999999
900690162,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1393999999999999
466784259,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1392
906068071,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.139
624201906,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.1388
575897552,CE,ELECTRONICS,MLC-MIXERS,0.1385999999999999
575911211,CE,ELECTRONICS,MLC-DRONES,0.1383999999999999
510160494,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_STAPLERS_AND_BRAD_NAILERS,0.1382
900685747,HOME & INDUSTRY,HOME&DECOR,MLC-WALLPAPERS,0.138
550892282,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-VISES,0.1378
595947766,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.1375999999999999
640378749,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.1373999999999999
532015116,OTHERS,ANTIQUES & HOBBIES,MLC-RESINS,0.1373999999999999
519319648,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.137
603749032,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1368
518422369,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_AND_OUTDOOR_SUPPLIES,0.1366
566518612,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1363999999999999
917808006,CE,COMPUTERS,MLC-RAM_MEMORY_MODULES,0.1362
597357001,HOME & INDUSTRY,INDUSTRY,MLC-POINTS_OF_SALE_KITS,0.136
539743541,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.1358
508011481,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.1356
473004678,OTHERS,PET PRODUCTS,MLC-ANIMAL_AND_PET_PRODUCTS,0.1353999999999999
460370068,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.1352
598577340,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_POTS,0.135
642674607,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1348
912445931,APP & SPORTS,SPORTS,MLC-UNIVERSAL_HOME_GYMS,0.1346
612366260,HOME & INDUSTRY,INDUSTRY,MLC-LAMINATORS,0.1343999999999999
581332354,CPG,CLEANING,MLC-CLEANING_CLOTHS,0.1341999999999999
555230000,CE,ELECTRONICS,MLC-REFRIGERATORS,0.134
512147279,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SHOWER_DOORS,0.1338
593019916,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1336
624414689,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1333999999999999
517143351,CPG,FOODS,MLC-FOODS_AND_DRINKS,0.133
519453734,HOME & INDUSTRY,HOME&DECOR,MLC-BEDS,0.1328
612727174,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.1326
903427270,HOME & INDUSTRY,STATIONARY,MLC-SCREEN_PRINTERS,0.1323999999999999
549002909,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1321999999999999
536048390,CE,ELECTRONICS,MLC-HAIR_DRYERS,0.132
448751553,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PAINTS_AND_ACCESSORIES,0.1318
597776299,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-GARDEN_COMBUSTION_AUGERS,0.1316
916717797,APP & SPORTS,SPORTS,MLC-BICYCLE_BASKETS,0.1313999999999999
636826578,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1311999999999999
918852100,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.131
578702959,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.1308
624213920,CE,MOBILE,MLC-CELLPHONES,0.1306
925740211,CE,MOBILE,MLC-CELLPHONE_SIGNAL_BOOSTER_ANTENNAS,0.1303999999999999
547248609,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1303999999999999
634810372,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.13
585041638,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1298
907354082,APP & SPORTS,SPORTS,MLC-SPORT_SHORTS,0.1296
531241421,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.1293999999999999
923155768,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1291999999999999
607920876,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LADDERS,0.129
574375353,CE,ELECTRONICS,MLC-TELESCOPES,0.1288
524716297,CE,ELECTRONICS,MLC-CONTINUOUS_LIGHTING,0.1286
601190978,CE,COMPUTERS,MLC-USB_HUBS,0.1283999999999999
910802194,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.1281999999999999
911086587,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.128
536067422,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.1278
920148480,ACC,AUTOPARTS,MLC-ROOF_RACKS,0.1276
599969536,CE,ELECTRONICS,MLC-IRONS,0.1273999999999999
900678477,CE,ELECTRONICS,MLC-VR_HEADSETS,0.1271999999999999
634050247,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.1271999999999999
536703746,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.1268
920028980,HOME & INDUSTRY,HOME&DECOR,MLC-SUN_UMBRELLAS,0.1266
909243311,HOME & INDUSTRY,HOME&DECOR,MLC-DECORATIVE_AND_PROMOTIONAL_MAGNETS,0.1263999999999999
448663436,HOME & INDUSTRY,HOME&DECOR,MLC-COOKING_SCALES,0.1261999999999999
575352097,APP & SPORTS,APPAREL,MLC-DRESSES,0.126
529128774,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.1258
569077232,CE,MOBILE,MLC-CELLPHONES,0.1256
591886181,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DEMOLITION_HAMMERS,0.1253999999999999
609246368,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.5524
586528509,CPG,PERSONAL HYGIENE,MLC-ADULT_DIAPERS,0.1251999999999999
612393315,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.125
905139884,CE,MOBILE,MLC-SMARTWATCHES,0.1248
538391685,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-OTOSCOPES,0.1248
616444407,CPG,PERSONAL HYGIENE,MLC-DEODORANTS,0.1243999999999999
536933762,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.1241999999999999
616650659,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ULTRASONIC_CAVITATION_MACHINES,0.124
519320169,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.1238
575899025,CE,MOBILE,MLC-CELLPHONES,0.1236
518438376,APP & SPORTS,FOOTWEAR,MLC-BOOTS_AND_BOOTIES,0.1231999999999999
575361631,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HAND_TRUCKS,0.123
554701890,HOME & INDUSTRY,HOME&DECOR,MLC-WALLPAPERS,0.1228
916929658,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1226
611219811,CE,MOBILE,MLC-CELLPHONES,0.1223999999999999
585825210,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1221999999999999
901874078,CE,MOBILE,MLC-CELLPHONES,0.122
905289964,CE,COMPUTERS,MLC-NOTEBOOKS,0.1218
610411202,CE,COMPUTERS,MLC-DESKTOP_COMPUTER_EXPANSION_CARDS,0.1216
640764455,BEAUTY & HEALTH,PERSONAL CARE,MLC-HAND_AND_FOOT_CREAMS,0.1213999999999999
491323313,HOME & INDUSTRY,HOME&DECOR,MLC-WARDROBES,0.1211999999999999
572216090,CE,ELECTRONICS,MLC-PROJECTORS,0.121
915678079,APP & SPORTS,SPORTS,MLC-SPORT_SHORTS,0.1208
530801622,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.1206
617285654,HOME & INDUSTRY,HOME&DECOR,MLC-WATER_PURIFIERS_AND_FILTERS,0.1203999999999999
627373050,OTHERS,PET PRODUCTS,MLC-ANIMAL_AND_PET_PRODUCTS,0.1201999999999999
639996762,CE,MOBILE,MLC-CELLPHONES,0.9954
509549843,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.12
907866927,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WORKBENCHES,0.1198
582052532,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.1196
457079642,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.1193999999999999
614177768,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.1191999999999999
581331877,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.119
575349970,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.1188
632383659,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.1186
641020271,CE,MOBILE,MLC-CELLPHONES,0.1183999999999999
614860439,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1181999999999999
527223954,CPG,FOODS,MLC-COFFEE_CAPSULES,0.118
523056157,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1178
633954834,CE,COMPUTERS,MLC-SPEAKERS,0.1176
922633228,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.1173999999999999
916516535,CPG,PERSONAL HYGIENE,MLC-BAR_SOAPS,0.1171999999999999
929884967,CE,MOBILE,MLC-CELLPHONES,0.1169999999999999
494228665,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1168
589889064,HOME & INDUSTRY,HOME&DECOR,MLC-BLANKETS,0.1166
639966614,CE,MOBILE,MLC-CELLPHONES,0.8348
554435589,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1163999999999999
516834497,ACC,AUTOPARTS,MLC-CAR_AIR_FRESHENERS,0.1161999999999999
573209052,CE,ELECTRONICS,MLC-REFRIGERATORS,0.1159999999999999
598395829,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1158
924929707,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.1156
920403573,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_SUPPLIES,0.1153999999999999
912516134,CE,COMPUTERS,MLC-ALL_IN_ONE,0.1151999999999999
575900942,APP & SPORTS,SPORTS,MLC-TENTS,0.1149999999999999
901433109,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.1148
596923022,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.1146
519850783,CE,ELECTRONICS,MLC-AIR_CONDITIONERS,0.1143999999999999
581595237,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.1141999999999999
560669650,OTHERS,PET PRODUCTS,MLC-ANIMAL_CLIPPERS,0.1139999999999999
570827439,HOME & INDUSTRY,HOME&DECOR,MLC-FOOD_STORAGE_CONTAINERS,0.1138
902047834,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1136
562632884,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.1133999999999999
579379090,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1131999999999999
642679082,HOME & INDUSTRY,HOME&DECOR,MLC-SIDE_TABLES,0.1129999999999999
535819766,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1128
904147015,CE,MOBILE,MLC-SMARTWATCHES,0.1126
640767648,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.1124
921047306,CE,ELECTRONICS,MLC-SMART_SPEAKERS,0.1121999999999999
601140287,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-CURLING_IRONS,0.1119999999999999
632372011,CE,MOBILE,MLC-CELLPHONES,0.1118
478521946,APP & SPORTS,SPORTS,MLC-AIRSOFT_GUNS,0.1116
497331638,CE,ELECTRONICS,MLC-WATER_HEATERS,0.1114
542536924,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_SUPPLIES,0.1111999999999999
531230104,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1109999999999999
543526370,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.1108
596779546,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.1106
523798272,CE,ELECTRONICS,MLC-HOME_APPLIANCES,0.1104
555211226,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.1101999999999999
529122833,CE,ELECTRONICS,MLC-IRONS,0.1099999999999999
437706744,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.1098
635996225,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_CHAIRS,0.1096
923609692,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1094
608914020,APP & SPORTS,SPORTS,MLC-CYCLING_SETS,0.1091999999999999
435596410,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.1089999999999999
567138604,APP & SPORTS,SPORTS,MLC-BICYCLE_WALL_MOUNT_RACKS,0.1088
538407177,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.1086
552725324,OTHERS,PET PRODUCTS,MLC-CAT_LITTER_BOXES,0.1084
632403115,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.1081999999999999
581770647,HOME & INDUSTRY,HOME&DECOR,MLC-WINE_CELLARS,0.1079999999999999
621754208,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.1078
630758793,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1076
580368033,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1074
903180344,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.1071999999999999
479307084,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.1069999999999999
626955498,CE,MOBILE,MLC-PORTABLE_CELLPHONE_CHARGERS,0.1068
641393354,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.1066
527226591,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.1064
464904922,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1061999999999999
601096213,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HEMOSTATS,0.1059999999999999
561246547,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1058
530295725,CE,ELECTRONICS,MLC-IRONS,0.1056
553227427,HOME & INDUSTRY,HOME&DECOR,MLC-SAFES,0.1054
463638091,ACC,VEHICULAR MULTIMEDIA,MLC-VEHICLE_STEREOS,0.1051999999999999
522447860,CE,ELECTRONICS,MLC-MIXERS,0.1049999999999999
559370541,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.1048
559577327,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.1046
912413116,CE,MOBILE,MLC-CELLPHONES,0.1044
533860719,APP & SPORTS,SPORTS,MLC-BICYCLE_ACCESSORIES_AND_SPARE_PARTS,0.1041999999999999
539189061,HOME & INDUSTRY,INDUSTRY,MLC-EXHIBITOR_REFRIGERATORS,0.1039999999999999
523849791,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.1038
587282352,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.1036
575024392,HOME & INDUSTRY,STATIONARY,MLC-PLANNERS_AND_PERSONAL_DIARIES,0.1034
907864483,CE,MOBILE,MLC-CELLPHONES,0.9742
591319719,CPG,FOODS,MLC-COFFEE_CAPSULES,0.1031999999999999
624248751,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1029999999999999
